,word,x,y
703,Panjang,0.061391097,0.13472098
704,hasta,0.4037662,-1.1304083
705,lebarnya,0.7731496,1.1254689
706,tingginya,0.82525045,0.26655182
707,kauperbuatkan,1.586901,0.6040389
708,tingkap,0.02454872,-0.004800111
709,sehasta,0.34692425,-0.08800376
710,kaukenakan,-0.17341973,-1.7580022
711,bahkan,-0.3209463,0.05594776
712,bah,1.7727143,0.14282851
713,makhluk,-0.74425447,-0.1226982
714,putus,0.031810388,-0.004294209
715,nyawanya,0.3438507,-0.08709153
716,mendirikan,-0.6748583,-0.0005132748
717,perjanjian,-1.1735306,-1.2086807
718,masuk,-1.3367448,1.1593423
719,anakmu,-0.7437149,-0.12674686
720,bersama,0.46238914,-0.3399095
721,ekor,0.03301425,-0.0041497587
722,seekor,0.98728687,-0.62069833
723,jantan,0.04642742,-0.020821288
724,betina,-0.34645858,-1.7373652
725,kaubawa,-0.3565265,1.2958167
726,dipeliharakan,0.03719885,1.3399754
727,hidupnya,1.7660335,-0.49361357
728,Dari,-1.5528526,0.69809383
729,bakanya,-0.6865407,1.6377561
730,jenis,0.39047587,-0.9214409
731,mendapatkan,0.36245775,0.3919829
732,ambillah,1.7415949,0.22440891
733,makanan,0.23094758,0.78051525
734,himpunkanlah,-0.7009082,-1.6049258
735,dibuatlah,1.3105782,-0.52290195
736,setuju,0.017830994,-0.021721927
737,perkara,-1.701323,0.18843938
738,dibuatnya,0.67329764,-0.40629393
739,Masuklah,1.7488881,-0.5559191
740,isi,-0.55420005,-0.3553854
741,rumahmupun,0.061105665,0.13413258
742,engkaulah,0.7192964,0.61634743
743,Kulihat,0.8087286,0.5574079
744,halal,0.14897096,-1.713624
745,pasang,0.7818709,0.5794855
746,haram,0.2397797,1.182799
747,saja,0.046389215,5.50416e-06
748,betinanya,0.9592668,-0.8658968
749,menurunkan,1.6145079,0.75036025
750,keadaan,-0.2932004,0.70220226
751,Kubinasakan,1.015554,0.06109688
752,dipesan,-0.5575085,-0.018432835
753,anaknyapun,1.246419,-1.3221868
754,sertanya,-1.5785,0.0047147004
755,masuklah,1.2357308,0.3547876
756,datanglah,-0.9449792,0.39534506
757,berpasang,0.60141563,0.68539995
758,selang,-1.1227847,-0.2163644
759,bulan,0.23093607,-1.7465463
760,pancaran,0.31075707,0.16480064
761,tubir,-0.30799985,-1.0947866
762,langitpun,-0.24223661,-0.5475222
763,terbukalah,0.80714595,-1.5688685
764,turunlah,0.077130266,-0.41632634
765,burung,0.53099215,-0.9063197
766,pelbagai,-0.38977766,0.07047317
767,sayapnya,0.067091845,-0.54629314
768,bernafas,-1.6842142,-0.37195837
769,diangkatnya,0.29668748,0.718082
770,naik,0.5604995,-0.0785398
771,makinlah,0.1929942,0.11675729
772,besarnya,0.99841285,0.01855467
773,gunung,-0.786577,0.17720321
774,diliputi,0.016124282,-0.29236317
775,olehnya,0.3384163,-0.05272955
776,Lima,0.2857014,-0.29303756
777,lebih,0.046380594,-2.5870067e-06
778,diliputinya,-1.1657853,0.38652736
779,bergerak,1.0584981,-0.14264673
780,putuslah,-0.13421728,-0.39099845
781,manusiapun,0.8290615,0.26582736
782,barang,-0.34523907,0.31498158
783,ditumpas,0.39006335,-0.9212022
784,tumpaslah,-0.96908844,0.33106002
785,hanya,0.04638919,-1.3024324e-05
786,besarlah,0.060493544,0.13380864
787,Allahpun,0.8053856,0.55776256
788,ingatlah,0.70702183,-0.8293143
789,bertiup,-0.22761221,0.22861178
790,surutlah,0.07261124,-0.45611238
791,deras,-1.03488,-0.3873903
792,terhentilah,0.6051888,0.69445676
793,baliklah,-1.1210074,-0.1715994
794,sambil,0.8990659,1.5194751
795,alun,0.2900979,-0.30620483
796,pergi,0.046394132,9.533589e-06
797,terkandaslah,0.32132772,0.3870547
798,Ararat,0.6004603,1.6927724
799,surut,1.618193,-0.77583
800,kesepuluh,1.7978956,-0.20450255
801,sehari,-0.01165491,-0.008193161
802,kelihatanlah,-0.7195471,0.11015827
803,puncak,-0.6731898,0.00021104663
804,dibukakanlah,0.71961,0.7324435
805,dilepaskannya,-1.1188421,-0.18435672
806,gagak,0.28272682,-0.27371943
807,kekeringanlah,-0.3657788,1.7409511
808,merpati,-0.24554813,-0.10309467
809,kalau,1.7754673,0.11271593
810,didapati,-1.0446821,-0.15374766
811,bertengger,0.3627788,0.39123973
812,kembalilah,0.33526275,-0.17188355
813,dianjurkan,-0.30538318,-0.52925813
814,dicapainya,-0.31708917,0.20358655
815,Y,-1.2110567,0.07194371
816,dinantikan,0.35416847,0.018231757
817,sehelai,-0.20251577,-1.2201883
818,zait,0.008390404,0.14044982
819,airpun,0.19268909,0.11700796
820,dibuka,1.2532842,1.1630439
821,tudung,-0.9901126,1.4944341
822,dilihatnya,0.32276025,0.40562755
823,likur,-0.6759481,0.013248148
824,Keluarlah,-0.29078716,0.67386746
825,sertamu,-0.386797,-0.4669567
826,bawalah,-0.2573901,0.27686018
827,berdaging,-0.0042413054,0.3751223
828,berbiak,-1.0519826,1.4493911
829,berlimpah,-0.49417898,1.698172
830,limpah,0.016761845,0.13658942
831,banyaknya,-0.8797026,-1.4946725
832,keluarlah,-0.011321241,0.3588435
833,masing,0.2890813,-0.29252505
834,jenisnya,0.70599866,-0.8380987
835,mezbah,1.13265,-0.85524744
836,dipersembahkannya,-1.3073834,1.1986744
837,korban,0.13757765,0.091306075
838,bakaran,0.16303152,-0.09826958
839,baunya,0.79262793,-1.5847361
840,diri,0.40347388,1.6519561
841,mengutuki,0.31519768,0.40750515
842,meskipun,0.03560913,-0.0042018867
843,sangka,0.62409544,0.6756067
844,Kuperbuat,-0.86147666,-0.6837258
845,selamanya,-0.15124685,-1.7612412
846,musim,0.9489824,1.5151438
847,menabur,1.037108,0.33303416
848,menuai,-0.023234768,0.037657592
849,sejuk,-1.1485817,0.39044988
850,panas,-0.1852373,-1.264666
851,kemarau,0.20441158,0.72452784
852,takut,0.015874177,-0.0063992646
853,gentar,0.41026232,-0.36020777
854,berlakulah,0.27261475,0.41662762
855,Kuserahkan,-1.2383451,1.2716597
856,kuberikan,-1.2020631,-1.1776807
857,demikianpun,-0.70345,1.1670923
858,jiwanya,-0.25549272,-0.55943227
859,darahnya,0.19073252,0.72229207
860,jiwa,-0.31419453,0.05691726
861,menuntut,0.35526332,0.38783792
862,belanya,0.16160242,-0.12456792
863,saudara,0.045168992,-1.7162156
864,Barangsiapa,0.031239722,-0.004584258
865,menumpahkan,-0.057350866,-0.12132846
866,darahnyapun,-0.4594273,1.7086965
867,ditumpahkan,-0.595793,1.1914992
868,kelimpahan,1.2545149,0.35166025
869,berbanyak,0.47175124,1.1735003
870,banyaklah,0.53522927,1.2900935
871,meneguhkan,0.86391425,-1.4587947
872,padamu,-0.4994179,-1.6870834
873,hingga,-0.30853733,-1.0983186
874,dibinasakan,-0.017771402,0.03559058
875,diantara,1.7614932,0.10900185
876,turun,0.919484,-1.4658953
877,temurun,-0.5060469,-0.05036276
878,sampai,-0.24185146,-0.5475532
879,pelangi,-1.0752928,-0.38517126
880,Kutaruh,0.78065133,0.7149132
881,awan,-0.3429309,-0.49588183
882,apabila,0.9377162,1.4117589
883,ingat,-0.784713,0.17441958
884,menilik,1.1998557,1.185072
885,kekal,-1.6640966,0.07125771
886,Kuteguhkan,-0.69948184,0.015438011
887,Bermula,0.21152414,0.11654268
888,Kanaan,-0.21722695,-1.1915188
889,berpecah,0.521693,-0.17134818
890,pecah,0.33978528,1.3741282
891,Arakian,0.19283016,0.11797894
892,anggur,1.5814366,0.6055077
893,kebun,-0.011976974,0.36209303
894,diminum,0.8265767,0.2641824
895,mabuklah,0.7286967,-0.3551902
896,berbaringlah,0.3568153,0.4032417
897,kemahnya,-0.08596349,-1.7170577
898,terlihatlah,-1.5061682,-0.8271898
899,ketelanjangan,-0.7690283,1.5988067
900,pergilah,-0.67173004,-0.9996177
901,saudaranya,1.5129844,0.86734974
902,bahunya,-1.0898024,-0.2497323
903,berjalanlah,0.40160754,-0.35404876
904,membelakang,1.0662018,1.350491
905,dipalingkannya,1.5504041,-0.9337527
906,mukanya,-0.45022458,0.48103455
907,sadarlah,-1.4940294,-0.8497589
908,mabuknya,0.34640253,-0.045043007
909,perbuatan,-0.3332215,0.33219686
910,bungsu,-1.0579382,1.263886
911,si,0.0002447073,0.00033370056
912,biarlah,0.0766433,1.73816
913,hamba,-0.5981222,0.12288952
914,Segala,1.1875336,-0.8005878
915,puji,0.032772757,-0.008470543
916,yaitulah,-0.35733384,1.2979851
917,Aliahnya,-0.3827863,-0.501849
918,hambanya,-0.8573658,-0.64783
919,meluaskan,-1.018025,-0.53026295
920,menduduki,0.8383628,0.43398735
921,t,-1.1990628,-1.1793103
922,lBermu,-1.1807456,1.2550157
923,l,1.4116118,-0.28447798
924,a,0.65405977,1.2244077
925,U,-0.20557538,0.72240555
926,Gomer,0.83510834,0.50016046
927,Magog,0.24542251,1.1771251
928,Madai,0.49789172,-1.7013011
929,Yawan,-0.17529751,-1.755954
930,Mesekh,-0.7442514,-0.341222
931,Tiras,0.030220235,-0.0065295687
932,Askenaz,-1.4285673,0.90795827
933,Rifat,-0.9179486,-0.7508059
934,Togarma,-1.2379324,1.274021
935,Elisa,-0.35826793,1.298445
936,Tarsis,-0.66813636,-0.35673591
937,Khitim,-0.8701866,0.9281731
938,Dodanim,1.2259612,-1.3436618
939,bangsa,0.48245624,0.058523044
940,pulau,-0.07724657,-0.032327745
941,tepi,-0.6746121,0.0054742666
942,bahasanya,0.30507034,-1.7281355
943,sukunya,0.4631223,-0.35761905
944,bangsanya,-0.20208807,-1.7584425
945,Mizraim,0.9987145,0.0194117
946,Put,-0.38675588,-0.45389608
947,Seba,-1.6960394,-0.21752696
948,Hawila,0.3519566,0.002518301
949,Raema,1.3246223,0.51879215
950,V,0.38266927,-0.6772504
951,Sabtekha,-0.67989445,-0.32256946
952,Syeba,0.10075392,-0.4977347
953,Dedan,0.2972081,0.7176302
954,Nimrod,-0.6786017,-0.33389437
955,penggagah,0.02934589,-0.0070236214
956,pemburu,0.0020293705,-0.006832386
957,dikatakan,0.017722853,0.13710283
958,halnya,0.032728273,0.39179224
959,laksana,1.241967,-0.4010503
960,kerajaannya,0.29996362,0.7259101
961,Babil,1.0296165,0.018232413
962,Akad,-0.34016973,0.31580293
963,Siniar,0.6741607,-0.38900706
964,diperbuatnyalah,0.11352322,-0.7672841
965,Niniwe,0.8902757,-1.4786775
966,Rehobot,-0.28521067,1.3089873
967,r,-1.6552293,-0.05168618
968,Kalakh,1.211527,1.168789
969,Ludim,0.35918504,-0.038160376
970,Lehabim,-0.8358026,-0.836452
971,Patrusim,1.0804063,1.3404634
972,padanyalah,-0.68631434,0.089775
973,terpancar,0.06293621,-0.55339366
974,Filistin,0.8946849,1.5200996
975,Kaftorim,0.42938638,0.14686793
976,Sidon,-1.4971706,-0.84574467
977,Het,0.76395524,-1.6066228
978,Yebuzi,1.7491238,-0.5540228
979,Amori,0.018174639,-0.021341197
980,Girgazi,0.35697705,1.65209
981,Hewi,0.11709472,1.714074
982,Arki,-0.6790336,-0.3197874
983,Sini,0.79910076,-0.16916858
984,Arwadi,0.030440668,-0.0068401764
985,Hamati,-0.8701222,-0.76515096
986,pecahlah,-0.37548435,0.38553643
987,Kanani,-0.82629436,0.9796986
988,perhinggaan,0.72533286,-1.1074733
989,Gerar,1.7732749,0.14027977
990,Gaza,1.7659044,-0.49537277
991,menuju,0.6506493,-0.4200713
992,Sodom,0.32505453,0.9569975
993,Gomorah,0.41560537,-0.9076213
994,Adema,-0.27668038,-0.5532171
995,Zeboyim,-0.1986594,0.5375083
996,Lasa,-0.24522011,-0.56610453
997,Mereka,0.04639417,-1.32084315e-05
998,kaumnya,-0.96069354,-1.4584948
999,negerinya,1.0203884,-0.045671895
1000,bani,0.58133304,1.2588109
1001,Heber,0.010340589,-0.046510622
1002,tua,-0.38539246,-0.45847574
1003,Elam,-0.019812075,0.04630558
1004,Arfaksad,0.53980815,1.6198571
1005,Lud,-0.3149077,0.7003706
1006,Aram,-0.26861832,0.65376204
1007,Uz,-1.6727114,0.08007752
1008,Hul,0.012986959,0.8505587
1009,Geter,-0.1275662,-0.015573247
1010,Maz,-1.3701524,0.901834
1011,Selah,0.115934364,0.60914075
1012,bernama,0.7056463,-0.826487
1013,Peleg,-0.3190613,0.058908947
1014,cerai,-1.3548414,-1.0383927
1015,berailah,-0.7848891,0.3685464
1016,Yoktan,0.83547616,0.26542842
1017,Almodad,0.7305302,1.1853275
1018,Selef,0.35498378,0.0061103473
1019,Hadoram,-1.6232586,0.5479301
1020,Uzal,-0.78633153,0.17767605
1021,Ofir,0.3030315,1.3839455
1022,Yobab,0.032229647,-0.008124065
1023,kediaman,-0.82564044,-0.83905816
1024,Sefar,0.899536,1.5193074
1025,pegunungan,0.031074421,-0.0069297114
1026,kaum,0.45534477,-0.9023501
1027,keluarga,0.7955529,-0.17587063
1028,bangsapun,-0.67886555,-0.33870506
1029,X,-1.085607,-0.23953219
1030,luas,-0.50577044,-1.6852298
1031,Mari,0.37351266,-1.7156572
1032,batu,0.5572942,-0.07797439
1033,bata,-1.0304224,-0.47383043
1034,membakar,0.19272663,0.7740313
1035,baginya,0.8658635,-0.9319782
1036,betul,1.4145702,-0.28123286
1037,kapur,0.9274619,-1.463566
1038,Marilah,-0.7496303,1.607666
1039,bangunkan,0.91428334,0.7005893
1040,menara,0.04758709,-0.026242223
1041,kemuncaknya,0.7052144,-0.83873004
1042,tercerai,0.06677224,1.2283134
1043,sebangsa,-0.78827727,0.17777818
1044,sahaja,0.030070728,0.38732865
1045,mulanya,-0.5185331,-1.0361477
1046,ditegahkan,-0.38918412,0.070399895
1047,mengacaukan,-0.97011846,0.33092386
1048,seorangpun,1.8012519,-0.13547985
1049,mengerti,0.11306732,0.61089426
1050,bahasa,0.6520302,0.65268624
1051,kawannya,-0.6931212,-0.33417764
1052,ditaburkan,1.306904,-0.5314124
1053,membangunkan,-0.43406639,-0.43034974
1054,dikacaukan,-1.2255801,-0.5482873
1055,Syahadan,-0.55085313,-0.021869909
1056,diperolehnya,1.4836162,-1.0050367
1057,Rehu,0.8309224,0.26487666
1058,Serug,1.4220127,-1.1558806
1059,Nahor,0.27144894,0.734613
1060,Terah,-1.1207249,-0.067472264
1061,Abram,0.83193123,0.26426524
1062,Haran,0.8789553,1.5276922
1063,Lut,-0.33171266,0.6702852
1064,dahulu,-0.8031555,-0.8531489
1065,tumpah,-1.4824401,-0.8710635
1066,Urkasdim,-0.34004042,0.3159385
1067,isteri,0.935848,0.2549807
1068,Sarai,1.3210117,1.1292979
1069,Milka,0.8616681,0.35808864
1070,Yiska,0.018587982,-0.32356206
1071,mandul,0.12298188,-0.40405574
1072,cucunya,0.3426601,-0.04735965
1073,menantunya,-0.022374868,0.017698774
1074,berpindahlah,-0.12267638,1.7732054
1075,sampailah,1.7164098,-0.6464013
1076,i,-1.5191473,-0.80668247
1077,y,0.96052384,-0.85518545
1078,berfirman,0.032011777,-0.00460341
1079,negerimu,0.1843645,-0.3847654
1080,keluargamu,-0.81878626,-0.8254141
1081,rumah,0.024700811,-0.014254447
1082,bapamu,0.33623293,-0.14166167
1083,Kutunjuk,-0.05786341,0.025124019
1084,memberkati,0.33830312,0.40091357
1085,membesarkan,-0.9743666,0.31888077
1086,namamu,-1.1859422,1.3313695
1087,berkat,0.03320962,-0.006593886
1088,laknat,1.6143011,-0.8018702
1089,melaknatkan,-0.6139611,0.52202255
1090,dalammu,-0.9717685,0.31528017
1091,Abrampun,-0.7423045,-1.5734838
1092,berangkatlah,0.09424856,-0.7462527
1093,Lutpun,-0.10604801,-0.9276675
1094,berangkat,-0.8853724,0.9022896
1095,dibawalah,1.7464353,-0.54727376
1096,harta,0.07849999,-0.4039777
1097,dikumpulkannya,1.3179077,-1.2539701
1098,melalui,0.69788367,1.2007602
1099,Sikhem,-0.81591046,-0.83117163
1100,jati,-0.7350057,-0.11355811
1101,More,0.3268731,-1.1280551
1102,Kuanugerahkan,-0.2146267,-1.206006
1103,cucumu,0.36072806,0.39675218
1104,Bait,0.9344233,0.25383785
1105,el,0.30721736,0.15487628
1106,didirikannyalah,-0.67276496,-0.0057269703
1107,duduknya,-0.34069586,-0.4956526
1108,barat,0.4676102,-0.33076745
1109,Ai,1.7388912,0.22345486
1110,timurnya,0.14810783,-1.7131226
1111,dimintanya,0.3479189,-0.16400771
1112,doa,-0.3899039,-1.7269733
1113,selatan,-0.18442632,-1.2663231
1114,bala,-0.26651177,0.8754211
1115,kelaparan,1.1050149,0.20987733
1116,Mesir,-0.32023236,0.05499401
1117,menumpang,-0.33271822,0.34723198
1118,dagang,-0.74525833,-0.13489324
1119,terlalu,0.51500624,0.0039104475
1120,hampirlah,0.2898832,-0.30561543
1121,berkatalah,0.36062327,0.4031724
1122,kakanda,0.3584246,0.4022909
1123,adinda,-0.0106106615,0.3846628
1124,paras,-0.8532387,0.93361384
1125,dihidupinya,0.80494153,-1.5632112
1126,katakan,0.01741648,0.13892475
1127,apalah,0.9934807,0.08785213
1128,saudaralah,-0.8739363,0.91452914
1129,selamatlah,-0.2054027,-1.1894277
1130,terpeliharalah,-0.1315879,1.7752862
1131,terpandanglah,-0.020341825,0.03401779
1132,menteri,-0.53540957,-0.37186447
1133,Firaun,0.80628484,0.5622241
1134,dipujinya,0.71812147,-0.83412176
1135,oranglah,0.1641314,-0.09629527
1136,istana,-1.4065554,-0.93697596
1137,menaruh,-0.38461038,-0.49603134
1138,keledai,0.0639988,-0.042255487
1139,sahaya,0.35361677,0.4026758
1140,unta,-1.1904266,0.34431967
1141,istananyapun,-0.80075765,-1.5488899
1142,titahnya,1.4523779,-1.1313674
1143,Bagaimanakah,-0.9042998,0.48044917
1144,perbuatanmu,1.7422711,0.21583317
1145,Mengapakah,0.8234194,-0.9550795
1146,katamu,-1.0673497,-0.39077437
1147,Ialah,-0.22376168,-1.1818881
1148,saudaraku,0.064079665,-0.04218922
1149,bagiku,-0.7259676,-0.20707095
1150,dititahkan,0.7424418,-1.6185232
1151,kaya,-0.1867313,-0.30866134
1152,perak,0.030312724,0.8468936
1153,meminta,0.39074576,-0.9227021
1154,termuat,1.1345016,1.1937624
1155,diam,-0.13807452,-0.030974353
1156,perbantahan,1.2657727,1.1492869
1157,Janganlah,-0.57409084,1.2107542
1158,gembalaku,-0.33376962,0.67131215
1159,gembalamu,-1.3678739,-0.9651233
1160,bersaudara,1.3361696,1.1246302
1161,hadapanmu,0.73483586,0.71405387
1162,padaku,0.48772398,-0.8738367
1163,Jikalau,-1.432123,0.90083486
1164,kiri,-0.28531697,-1.0801567
1165,kanan,-0.84168047,0.28462863
1166,Yarden,0.3898854,-0.71326596
1167,dibasahkan,1.142345,-0.85091084
1168,segenap,-0.35091496,0.65839535
1169,tempatnya,1.7672325,0.094819896
1170,Zoar,-0.7755657,0.3762878
1171,sepeti,-0.7750391,0.40262818
1172,dipilih,-0.022884887,0.036583256
1173,bercerailah,0.4625805,-0.35343865
1174,didirikannya,0.16993365,-0.39426628
1175,berdosa,0.017674305,0.4632533
1176,bercerai,0.2979759,-1.7329222
1177,Sekarang,0.91549504,-0.9165894
1178,angkatlah,0.92303604,0.29369038
1179,lihatlah,1.1292623,1.2091931
1180,berdiri,-1.1753135,-1.207701
1181,utara,0.41910964,-0.9064839
1182,kaulihat,1.366234,1.1069359
1183,Kuberikan,0.0138119,-0.01146909
1184,dibilang,-0.47970006,-1.1204216
1185,barulah,1.8080347,-0.23881434
1186,Berangkatlah,-1.5894588,0.015706407
1187,jalanilah,-0.22545132,-1.1845367
1188,lintangnya,-0.49217227,-1.0284971
1189,duduk,-0.38894093,0.06977709
1190,membuat,0.026425185,-0.01230998
1191,hampir,-0.79085124,1.5886682
1192,Mamre,-0.95428276,-0.6083092
1193,Heberon,1.7450738,-0.5611546
1194,lHata,0.3595205,-0.042952083
1195,ma,-0.29186377,0.6747848
1196,ka,-1.443746,0.8750995
1197,Amrafel,-0.3338877,0.33282357
1198,raja,0.83184516,0.2638855
1199,Ariokh,-0.37209913,0.06864956
1200,Elasar,0.09744608,-0.50292045
1201,Kedorlaomer,0.00229895,-1.3634684
1202,tersebut,0.19938812,0.74283344
1203,berperang,-0.44693172,0.43218708
1204,Bela,-1.0291134,-0.35882145
1205,berhimpunlah,0.3201206,-0.68878883
1206,Sidim,0.83496064,0.39143717
1207,tasik,0.30235273,0.40830794
1208,Air,-0.7243351,1.1677943
1209,masin,0.3034245,0.16626216
1210,Dua,0.3812649,-1.1152211
1211,mendurhakalah,-0.47417432,1.7039518
1212,Refayim,0.008866879,0.13905646
1213,Zuzim,1.5500835,-0.87419564
1214,Kiryatayim,-0.36692008,0.06921949
1215,Hori,-0.77722347,1.5955205
1216,gunungnya,0.7856528,1.1177812
1217,Seir,-1.6968669,0.26813808
1218,Paran,0.9740418,1.4871304
1219,sisi,0.6122332,1.6743542
1220,belantara,-0.33391586,0.67638314
1221,berpalinglah,-0.08945384,1.7539521
1222,En,-0.9465545,1.494871
1223,Mispat,-0.29394513,0.7491609
1224,Kades,-0.25214386,-1.1939577
1225,dialahkannya,1.6496572,0.71546
1226,Amalek,1.4010763,-0.29705244
1227,Hazezon,-0.7844931,0.17730528
1228,Taman,1.3610727,-1.2132467
1229,mengikat,0.4627341,-0.28139296
1230,peranglah,-0.21302424,-0.80953014
1231,melawan,0.07843868,1.7380108
1232,telaga,-1.2818751,1.0737356
1233,minyak,-1.6789155,-0.15790081
1234,larilah,-0.008365815,0.38668692
1235,rebahlah,-0.6465556,-1.1470991
1236,dirampas,0.16370368,-0.09335402
1237,ditawannya,0.7006822,0.61554104
1238,bendanya,-1.6600771,-0.06775466
1239,lari,-1.057916,-1.3710865
1240,berlepas,-1.4339659,0.91771525
1241,mengabarkan,1.0084901,-0.56687844
1242,Ibrani,-0.38639522,-0.45407584
1243,Eskol,0.6675578,-0.37926683
1244,Aner,-0.554726,-1.663918
1245,Demi,-0.26404408,0.6609083
1246,didengar,-0.38912755,-0.45232135
1247,tertawan,1.4925578,-0.18116942
1248,senjata,-0.32616007,0.702585
1249,berpelajaran,0.36148068,0.38945562
1250,rumahnya,0.06256985,-0.54621917
1251,dikejarnya,-1.1175038,1.1713265
1252,musuh,-0.022330752,0.033670284
1253,dibaginyalah,0.82622004,0.26501828
1254,diusirnya,-0.022282546,0.01620832
1255,Hoba,-0.3348725,-0.92294335
1256,Damsyik,-0.71032345,1.2126482
1257,dibawanyalah,-1.1078106,-1.3207004
1258,dibawanya,0.018903207,-0.019850126
1259,rakyatpun,0.7372062,-1.0816752
1260,mengelu,-0.5066258,0.050596688
1261,elukan,-0.21699853,-1.2059915
1262,mengalahkan,0.9926728,0.020248558
1263,Syawe,-0.17034341,1.342996
1264,Malkisedik,-1.0575029,-1.3754674
1265,Salem,-0.38945222,-0.45312807
1266,membawa,0.19288164,0.11647976
1267,roti,-0.6953471,0.08849774
1268,imam,1.4684961,-0.8975986
1269,taala,0.46246055,-0.34709495
1270,seraya,1.7416278,0.28015345
1271,mempunyai,-1.369531,1.0137987
